sales_id,date_sk,store_sk,product_sk,customer_sk,promotion_sk,quantity,unit_price,gross_amount,discount_amount,net_amount,payment_method
1620,20,5,4,6,,1,5.29,5.29,0.0,5.29,Cash
1621,20,3,8,31,,1,7.48,7.48,0.0,7.48,Cash
1622,20,2,3,32,,3,2.98,8.94,0.0,8.94,Card
1623,20,4,10,3,,1,445.11,445.11,0.0,445.11,Card
1624,20,2,7,10,,3,25.19,75.57000000000001,0.0,75.57,Card
1625,20,3,8,26,,1,7.46,7.46,0.0,7.46,Card
1626,20,3,4,18,,3,5.46,16.38,0.0,16.38,Card
1627,20,3,6,23,,1,178.27,178.27,0.0,178.27,Card
1628,20,1,8,17,,1,7.53,7.53,0.0,7.53,Card
1629,20,2,10,28,,1,458.25,458.25,0.0,458.25,Cash
1630,20,5,3,6,,4,3.11,12.44,0.0,12.44,Card
1631,20,1,9,31,,1,9.31,9.31,0.0,9.31,Card
1632,20,1,6,1,,1,176.63,176.63,0.0,176.63,Digital Wallet
1633,20,4,3,7,,2,2.96,5.92,0.0,5.92,Digital Wallet
1634,20,4,4,6,,1,5.66,5.66,0.0,5.66,Card
1635,20,2,10,37,,1,436.74,436.74,0.0,436.74,Cash
1636,20,4,4,2,,1,5.53,5.53,0.0,5.53,Card
1637,20,3,3,28,,1,3.01,3.01,0.0,3.01,Digital Wallet
1638,20,2,9,21,,2,9.18,18.36,0.0,18.36,Card
1639,20,1,9,6,,2,9.16,18.32,0.0,18.32,Card
1640,20,2,1,18,,4,2.57,10.28,0.0,10.28,Digital Wallet
1641,20,4,8,16,,1,7.23,7.23,0.0,7.23,Card
1642,20,1,8,13,,2,7.43,14.86,0.0,14.86,Digital Wallet
1643,20,4,10,22,,1,429.27,429.27,0.0,429.27,Card
1644,20,3,10,23,,1,460.39,460.39,0.0,460.39,Cash
1645,20,4,1,5,,2,2.41,4.82,0.0,4.82,Card
1646,20,5,2,26,,2,3.24,6.48,0.0,6.48,Cash
1647,20,5,1,23,,3,2.5,7.5,0.0,7.5,Gift Card
1648,20,3,10,10,,1,470.57,470.57,0.0,470.57,Card
1649,20,2,1,26,,1,2.46,2.46,0.0,2.46,Card
1650,20,2,2,3,,2,3.18,6.36,0.0,6.36,Card
1651,20,1,3,12,,1,2.96,2.96,0.0,2.96,Card
1652,20,4,9,38,,2,8.95,17.9,0.0,17.9,Digital Wallet
1653,20,1,2,29,,1,3.26,3.26,0.0,3.26,Cash
1654,21,4,7,25,,3,25.33,75.99,0.0,75.99,Cash
1655,21,4,1,10,,2,2.5,5.0,0.0,5.0,Card
1656,21,1,10,9,,1,452.49,452.49,0.0,452.49,Cash
1657,21,3,3,35,,1,3.05,3.05,0.0,3.05,Cash
1658,21,1,4,35,,4,5.4,21.6,0.0,21.6,Gift Card
1659,21,1,7,19,,2,24.44,48.88,0.0,48.88,Card
1660,21,4,3,20,,2,2.93,5.86,0.0,5.86,Card
1661,21,2,10,30,,1,442.94,442.94,0.0,442.94,Card
1662,21,5,6,23,,1,171.06,171.06,0.0,171.06,Digital Wallet
1663,21,1,10,21,,1,451.32,451.32,0.0,451.32,Card
1664,21,4,3,19,,1,2.93,2.93,0.0,2.93,Digital Wallet
1665,21,5,1,33,,4,2.49,9.96,0.0,9.96,Cash
1666,21,5,8,5,,3,7.28,21.84,0.0,21.84,Cash
1667,21,3,9,12,,1,8.91,8.91,0.0,8.91,Card
1668,21,4,5,38,,1,302.73,302.73,0.0,302.73,Cash
1669,21,1,6,26,,1,176.56,176.56,0.0,176.56,Cash
1670,21,1,8,15,,1,7.66,7.66,0.0,7.66,Card
1671,21,3,1,35,,1,2.5,2.5,0.0,2.5,Card
1672,21,3,8,21,,3,7.54,22.62,0.0,22.62,Card
1673,21,1,1,1,,2,2.51,5.02,0.0,5.02,Cash
1674,21,4,2,12,,1,3.2,3.2,0.0,3.2,Card
1675,21,2,7,17,,2,25.4,50.8,0.0,50.8,Card
1676,21,4,2,34,,4,3.21,12.84,0.0,12.84,Card
1677,21,5,3,38,,3,2.89,8.67,0.0,8.67,Digital Wallet
1678,21,4,4,6,,1,5.53,5.53,0.0,5.53,Card
1679,21,5,3,16,,1,2.92,2.92,0.0,2.92,Cash
1680,21,4,10,32,,1,427.79,427.79,0.0,427.79,Card
1681,21,4,3,15,,7,2.89,20.23,0.0,20.23,Card
1682,21,4,8,25,,1,7.65,7.65,0.0,7.65,Digital Wallet
1683,21,1,8,4,,2,7.7,15.4,0.0,15.4,Card
1684,21,2,3,36,,1,2.98,2.98,0.0,2.98,Card
1685,21,2,1,5,,2,2.5,5.0,0.0,5.0,Digital Wallet
1686,21,1,8,14,,3,7.37,22.11,0.0,22.11,Card
1687,21,2,5,30,,1,300.92,300.92,0.0,300.92,Card
1688,21,3,5,30,,1,299.7,299.7,0.0,299.7,Card
1689,21,3,7,39,,2,25.15,50.3,0.0,50.3,Digital Wallet
1690,21,5,10,19,,1,457.19,457.19,0.0,457.19,Digital Wallet
1691,21,4,1,18,,3,2.51,7.529999999999999,0.0,7.53,Card
1692,21,3,4,13,,1,5.48,5.48,0.0,5.48,Card
1693,21,5,3,20,,4,3.07,12.28,0.0,12.28,Card
1694,21,5,8,20,,3,7.43,22.29,0.0,22.29,Gift Card
1695,21,2,7,11,,2,24.67,49.34,0.0,49.34,Card
1696,21,1,10,28,,1,461.37,461.37,0.0,461.37,Cash
1697,21,2,4,15,,1,5.56,5.56,0.0,5.56,Card
1698,21,3,7,29,,1,25.99,25.99,0.0,25.99,Card
1699,21,3,2,37,,1,3.26,3.26,0.0,3.26,Digital Wallet
1700,21,3,3,8,,3,2.97,8.91,0.0,8.91,Card
1701,21,5,2,18,,1,3.3,3.3,0.0,3.3,Card
1702,21,3,6,38,,1,171.63,171.63,0.0,171.63,Card
1703,21,4,10,40,,1,470.56,470.56,0.0,470.56,Digital Wallet
1704,21,4,2,3,,1,3.24,3.24,0.0,3.24,Card
1705,21,1,9,29,,5,9.29,46.449999999999996,0.0,46.45,Card
1706,21,4,3,9,,2,3.02,6.04,0.0,6.04,Card
1707,21,2,1,13,,1,2.47,2.47,0.0,2.47,Digital Wallet
1708,21,5,9,2,,1,8.92,8.92,0.0,8.92,Card
1709,21,5,5,24,,1,297.98,297.98,0.0,297.98,Digital Wallet
1710,21,2,5,33,,1,297.35,297.35,0.0,297.35,Digital Wallet
1711,21,2,3,25,,1,3.08,3.08,0.0,3.08,Card
1712,21,5,8,29,,1,7.52,7.52,0.0,7.52,Digital Wallet
1713,21,5,4,17,,1,5.26,5.26,0.0,5.26,Digital Wallet
1714,21,2,9,6,,1,9.17,9.17,0.0,9.17,Card
1715,22,5,3,17,,2,2.95,5.9,0.0,5.9,Card
1716,22,4,10,9,,1,465.11,465.11,0.0,465.11,Cash
1717,22,1,3,20,,1,2.96,2.96,0.0,2.96,Cash
1718,22,1,9,18,,3,9.05,27.150000000000002,0.0,27.15,Cash
1719,22,2,6,29,,1,179.44,179.44,0.0,179.44,Cash
1720,22,2,10,5,,1,447.05,447.05,0.0,447.05,Digital Wallet
1721,22,1,8,3,,1,7.39,7.39,0.0,7.39,Card
1722,22,3,8,23,,1,7.32,7.32,0.0,7.32,Card
1723,22,2,9,21,,4,8.93,35.72,0.0,35.72,Cash
1724,22,4,5,31,,1,297.73,297.73,0.0,297.73,Digital Wallet
1725,22,1,2,5,,4,3.13,12.52,0.0,12.52,Cash
1726,22,5,7,32,,4,24.77,99.08,0.0,99.08,Card
1727,22,1,8,29,,2,7.59,15.18,0.0,15.18,Cash
1728,22,5,2,21,,1,3.14,3.14,0.0,3.14,Card
1729,22,1,1,14,,4,2.48,9.92,0.0,9.92,Card
1730,22,1,3,27,,3,3.14,9.42,0.0,9.42,Cash
1731,22,5,9,23,,2,9.29,18.58,0.0,18.58,Cash
1732,22,4,1,37,,3,2.48,7.4399999999999995,0.0,7.44,Card
1733,22,2,2,23,,1,3.14,3.14,0.0,3.14,Cash
1734,22,4,2,23,,1,3.16,3.16,0.0,3.16,Cash
1735,22,4,8,28,,2,7.59,15.18,0.0,15.18,Card
1736,22,1,10,8,,1,444.97,444.97,0.0,444.97,Card
1737,22,1,2,31,,1,3.09,3.09,0.0,3.09,Card
1738,22,4,2,6,,2,3.2,6.4,0.0,6.4,Card
1739,22,2,4,26,,3,5.53,16.59,0.0,16.59,Cash
1740,22,3,10,33,,1,437.9,437.9,0.0,437.9,Card
1741,22,4,10,31,,1,456.89,456.89,0.0,456.89,Cash
1742,22,2,3,4,,4,3.0,12.0,0.0,12.0,Card
1743,22,1,4,24,,1,5.27,5.27,0.0,5.27,Cash
1744,22,4,6,1,,1,184.07,184.07,0.0,184.07,Digital Wallet
1745,22,4,1,37,,2,2.48,4.96,0.0,4.96,Digital Wallet
1746,22,2,10,8,,1,453.43,453.43,0.0,453.43,Digital Wallet
1747,22,1,8,9,,1,7.49,7.49,0.0,7.49,Card
1748,22,3,7,6,,2,25.59,51.18,0.0,51.18,Card
1749,22,2,3,19,,1,2.97,2.97,0.0,2.97,Card
1750,22,4,4,28,,2,5.4,10.8,0.0,10.8,Card
1751,22,5,10,12,,1,440.97,440.97,0.0,440.97,Card
1752,22,4,8,8,,1,7.32,7.32,0.0,7.32,Card
1753,22,5,4,7,,5,5.44,27.200000000000003,0.0,27.2,Cash
1754,22,5,10,1,,1,435.55,435.55,0.0,435.55,Card
1755,22,5,10,28,,1,461.54,461.54,0.0,461.54,Card
1756,22,5,1,3,,2,2.53,5.06,0.0,5.06,Card
1757,22,3,10,25,,1,447.06,447.06,0.0,447.06,Digital Wallet
1758,22,1,6,35,,1,176.74,176.74,0.0,176.74,Digital Wallet
1759,22,3,10,14,,1,446.66,446.66,0.0,446.66,Digital Wallet
1760,22,2,10,13,,1,441.18,441.18,0.0,441.18,Card
1761,22,1,10,3,,1,447.67,447.67,0.0,447.67,Card
1762,22,2,10,3,,1,453.54,453.54,0.0,453.54,Digital Wallet
1763,22,2,10,9,,1,466.68,466.68,0.0,466.68,Cash
1764,22,5,1,19,,2,2.54,5.08,0.0,5.08,Card
1765,22,2,9,39,,2,8.88,17.76,0.0,17.76,Card
1766,22,1,6,39,,1,176.31,176.31,0.0,176.31,Card
1767,22,1,9,37,,3,9.07,27.21,0.0,27.21,Digital Wallet
1768,23,1,8,26,,3,7.51,22.53,0.0,22.53,Card
1769,23,4,3,39,,2,2.97,5.94,0.0,5.94,Cash
1770,23,1,5,18,,1,297.37,297.37,0.0,297.37,Cash
1771,23,3,5,8,,1,293.46,293.46,0.0,293.46,Digital Wallet
1772,23,2,7,36,,2,25.83,51.66,0.0,51.66,Cash
1773,23,4,4,19,,4,5.52,22.08,0.0,22.08,Card
1774,23,4,3,20,,1,2.97,2.97,0.0,2.97,Digital Wallet
1775,23,2,2,40,,1,3.13,3.13,0.0,3.13,Digital Wallet
1776,23,5,9,32,,2,8.65,17.3,0.0,17.3,Digital Wallet
1777,23,5,2,1,,1,3.15,3.15,0.0,3.15,Card
1778,23,2,7,9,,1,24.86,24.86,0.0,24.86,Cash
1779,23,2,8,15,,1,7.75,7.75,0.0,7.75,Card
1780,23,2,8,34,,4,7.57,30.28,0.0,30.28,Digital Wallet
1781,23,5,6,13,,1,176.15,176.15,0.0,176.15,Card
1782,23,4,9,23,,4,8.73,34.92,0.0,34.92,Card
1783,23,2,6,6,,1,179.42,179.42,0.0,179.42,Card
1784,23,3,2,26,,1,3.12,3.12,0.0,3.12,Card
1785,23,2,7,11,,4,25.43,101.72,0.0,101.72,Digital Wallet
1786,23,1,2,26,,2,3.32,6.64,0.0,6.64,Card
1787,23,4,10,14,,1,445.21,445.21,0.0,445.21,Card
1788,23,4,10,1,,1,458.38,458.38,0.0,458.38,Digital Wallet
1789,23,4,10,17,,1,439.39,439.39,0.0,439.39,Card
1790,23,1,2,1,,1,3.16,3.16,0.0,3.16,Card
1791,23,3,2,13,,1,3.22,3.22,0.0,3.22,Cash
1792,23,2,1,34,,1,2.47,2.47,0.0,2.47,Digital Wallet
1793,23,1,8,21,,4,7.73,30.92,0.0,30.92,Card
1794,23,4,1,34,,1,2.46,2.46,0.0,2.46,Card
1795,23,2,10,17,,1,458.47,458.47,0.0,458.47,Cash
1796,23,5,2,17,,2,3.25,6.5,0.0,6.5,Gift Card
1797,23,3,4,38,,2,5.48,10.96,0.0,10.96,Card
1798,23,2,9,31,,2,8.91,17.82,0.0,17.82,Card
1799,23,4,8,32,,1,7.34,7.34,0.0,7.34,Card
1800,23,4,2,29,,1,3.26,3.26,0.0,3.26,Card
1801,23,4,3,14,,2,3.08,6.16,0.0,6.16,Card
1802,23,3,2,26,,1,3.22,3.22,0.0,3.22,Cash
1803,23,1,5,16,,1,303.03,303.03,0.0,303.03,Cash
1804,23,1,10,4,,1,432.88,432.88,0.0,432.88,Card
1805,23,2,6,36,,1,180.5,180.5,0.0,180.5,Cash
1806,23,5,8,26,,1,7.36,7.36,0.0,7.36,Card
1807,23,1,10,11,,1,434.99,434.99,0.0,434.99,Cash
1808,23,3,8,35,,2,7.81,15.62,0.0,15.62,Card
1809,23,2,10,29,,1,454.67,454.67,0.0,454.67,Card
1810,23,2,4,34,,1,5.54,5.54,0.0,5.54,Card
1811,23,4,8,3,,2,7.7,15.4,0.0,15.4,Card
1812,23,3,10,17,,1,438.59,438.59,0.0,438.59,Card
1813,23,1,8,5,,3,7.26,21.78,0.0,21.78,Card
1814,23,4,10,24,,1,437.65,437.65,0.0,437.65,Card
1815,23,2,10,29,,1,462.22,462.22,0.0,462.22,Card
1816,23,1,6,15,,1,179.69,179.69,0.0,179.69,Digital Wallet
1817,23,2,10,27,,1,447.19,447.19,0.0,447.19,Card
1818,23,2,1,17,,2,2.5,5.0,0.0,5.0,Cash
1819,23,5,9,31,,1,9.02,9.02,0.0,9.02,Card
1820,23,1,1,15,,2,2.43,4.86,0.0,4.86,Card
1821,23,4,4,17,,3,5.4,16.200000000000003,0.0,16.2,Digital Wallet
1822,23,2,6,13,,1,178.72,178.72,0.0,178.72,Card
1823,23,2,3,27,,2,3.03,6.06,0.0,6.06,Card
1824,23,1,10,8,,1,439.88,439.88,0.0,439.88,Card
1825,23,1,5,40,,1,302.0,302.0,0.0,302.0,Card
1826,23,3,9,5,,4,9.06,36.24,0.0,36.24,Card
1827,23,2,9,32,,1,8.98,8.98,0.0,8.98,Cash
1828,23,2,10,11,,1,433.9,433.9,0.0,433.9,Card
1829,23,4,4,8,,2,5.57,11.14,0.0,11.14,Card
1830,23,2,6,4,,1,183.37,183.37,0.0,183.37,Card
1831,23,4,7,11,,2,24.76,49.52,0.0,49.52,Card
1832,23,4,8,2,,2,7.49,14.98,0.0,14.98,Cash
1833,23,3,9,30,,2,9.19,18.38,0.0,18.38,Card
1834,23,1,6,9,,1,178.3,178.3,0.0,178.3,Card
1835,23,1,10,18,,1,439.8,439.8,0.0,439.8,Card
1836,23,3,1,2,,4,2.53,10.12,0.0,10.12,Card
1837,23,4,10,20,,1,434.5,434.5,0.0,434.5,Digital Wallet
1838,23,2,10,4,,1,470.81,470.81,0.0,470.81,Card
1839,23,3,10,10,,1,459.94,459.94,0.0,459.94,Card
1840,23,4,4,19,,1,5.6,5.6,0.0,5.6,Digital Wallet
1841,23,4,2,39,,2,3.1,6.2,0.0,6.2,Card
1842,23,2,1,1,,3,2.45,7.3500000000000005,0.0,7.35,Digital Wallet
1843,23,3,4,37,,2,5.44,10.88,0.0,10.88,Card
1844,23,5,8,28,,1,7.68,7.68,0.0,7.68,Card
1845,23,5,8,11,,3,7.47,22.41,0.0,22.41,Cash
1846,24,4,9,40,,3,9.1,27.299999999999997,0.0,27.3,Card
1847,24,2,9,14,,1,8.91,8.91,0.0,8.91,Digital Wallet
1848,24,1,6,6,,1,173.71,173.71,0.0,173.71,Card
1849,24,4,4,10,,2,5.38,10.76,0.0,10.76,Card
1850,24,5,5,3,,1,279.67,279.67,0.0,279.67,Card
1851,24,3,6,16,,1,182.72,182.72,0.0,182.72,Gift Card
1852,24,4,7,12,,3,24.56,73.67999999999999,0.0,73.68,Card
1853,24,1,4,36,,2,5.43,10.86,0.0,10.86,Digital Wallet
1854,24,1,2,21,,5,3.19,15.95,0.0,15.95,Card
1855,24,3,7,15,,2,24.74,49.48,0.0,49.48,Card
1856,24,3,7,14,,2,24.44,48.88,0.0,48.88,Card
1857,24,1,7,29,,2,24.79,49.58,0.0,49.58,Card
1858,24,4,8,10,,2,7.57,15.14,0.0,15.14,Digital Wallet
1859,24,5,2,7,,4,3.15,12.6,0.0,12.6,Digital Wallet
1860,24,2,10,34,,1,450.37,450.37,0.0,450.37,Digital Wallet
1861,24,2,4,23,,1,5.36,5.36,0.0,5.36,Digital Wallet
1862,24,1,1,14,,1,2.34,2.34,0.0,2.34,Digital Wallet
1863,24,1,4,37,,1,5.5,5.5,0.0,5.5,Cash
1864,24,3,8,40,,1,7.52,7.52,0.0,7.52,Card
1865,24,1,7,30,,1,24.8,24.8,0.0,24.8,Card
1866,24,3,9,18,,1,9.04,9.04,0.0,9.04,Card
1867,24,5,3,36,,5,2.91,14.55,0.0,14.55,Digital Wallet
1868,24,3,3,4,,1,2.92,2.92,0.0,2.92,Card
1869,24,3,3,31,,2,3.06,6.12,0.0,6.12,Card
1870,24,2,8,34,,1,7.63,7.63,0.0,7.63,Card
1871,24,2,4,1,,1,5.64,5.64,0.0,5.64,Cash
1872,24,5,1,17,,1,2.49,2.49,0.0,2.49,Digital Wallet
1873,24,5,9,13,,2,8.85,17.7,0.0,17.7,Card
1874,24,4,9,34,,2,8.83,17.66,0.0,17.66,Card
1875,24,1,10,25,,1,450.81,450.81,0.0,450.81,Cash
1876,24,2,10,25,,1,445.9,445.9,0.0,445.9,Cash
1877,24,2,2,15,,6,3.19,19.14,0.0,19.14,Cash
1878,24,2,10,29,,1,453.71,453.71,0.0,453.71,Card
1879,24,3,7,8,,4,24.9,99.6,0.0,99.6,Card
1880,24,2,2,30,,3,3.2,9.600000000000001,0.0,9.6,Card
1881,24,2,7,35,,1,23.8,23.8,0.0,23.8,Card
1882,24,4,8,1,,5,7.38,36.9,0.0,36.9,Card
1883,24,1,5,7,,1,292.75,292.75,0.0,292.75,Cash
1884,24,5,2,7,,2,3.18,6.36,0.0,6.36,Cash
1885,24,1,10,33,,1,449.72,449.72,0.0,449.72,Card
1886,24,3,4,29,,3,5.29,15.870000000000001,0.0,15.87,Cash
1887,24,2,10,13,,1,442.78,442.78,0.0,442.78,Cash
1888,24,3,3,1,,2,3.05,6.1,0.0,6.1,Card
1889,24,3,6,28,,1,182.99,182.99,0.0,182.99,Cash
1890,24,4,6,9,,1,181.31,181.31,0.0,181.31,Card
1891,24,2,3,27,,3,2.91,8.73,0.0,8.73,Card
1892,24,1,3,5,,3,2.94,8.82,0.0,8.82,Card
1893,24,3,10,19,,1,454.85,454.85,0.0,454.85,Card
1894,24,4,2,5,,2,3.3,6.6,0.0,6.6,Digital Wallet
1895,24,3,4,15,,1,5.3,5.3,0.0,5.3,Digital Wallet
1896,24,2,10,39,,1,459.14,459.14,0.0,459.14,Digital Wallet
1897,24,3,8,36,,2,7.42,14.84,0.0,14.84,Card
1898,24,5,9,13,,1,8.94,8.94,0.0,8.94,Card
1899,24,4,10,31,,1,444.9,444.9,0.0,444.9,Card
1900,24,5,5,23,,1,300.35,300.35,0.0,300.35,Card
1901,24,4,10,40,,1,436.75,436.75,0.0,436.75,Card
1902,24,3,8,5,,1,7.81,7.81,0.0,7.81,Card
1903,24,2,9,18,,2,8.95,17.9,0.0,17.9,Digital Wallet
1904,24,2,8,7,,1,7.46,7.46,0.0,7.46,Card
1905,24,1,2,3,,1,3.15,3.15,0.0,3.15,Card
1906,24,3,6,5,,1,176.02,176.02,0.0,176.02,Card
1907,24,1,5,12,,1,299.04,299.04,0.0,299.04,Card
1908,24,2,7,33,,3,25.43,76.28999999999999,0.0,76.29,Gift Card
1909,24,5,10,1,,1,439.47,439.47,0.0,439.47,Card
1910,24,3,1,24,,3,2.55,7.6499999999999995,0.0,7.65,Card
1911,24,4,7,23,,1,24.87,24.87,0.0,24.87,Card
1912,24,3,10,1,,1,471.25,471.25,0.0,471.25,Cash
1913,24,4,10,34,,1,452.39,452.39,0.0,452.39,Card
1914,24,3,4,38,,2,5.38,10.76,0.0,10.76,Cash
1915,24,5,4,33,,1,5.49,5.49,0.0,5.49,Digital Wallet
1916,24,1,2,7,,5,3.27,16.35,0.0,16.35,Digital Wallet
1917,24,1,6,1,,1,179.81,179.81,0.0,179.81,Card
1918,24,2,8,24,,1,7.27,7.27,0.0,7.27,Card
1919,24,3,5,18,,1,291.14,291.14,0.0,291.14,Digital Wallet
1920,24,3,3,38,,2,3.01,6.02,0.0,6.02,Card
1921,24,4,10,17,,1,452.96,452.96,0.0,452.96,Cash
1922,24,3,7,13,,5,24.95,124.75,0.0,124.75,Card
1923,24,3,9,23,,2,8.77,17.54,0.0,17.54,Card
1924,24,1,1,10,,1,2.51,2.51,0.0,2.51,Gift Card
1925,24,2,2,31,,2,3.27,6.54,0.0,6.54,Cash
1926,24,1,3,4,,2,3.04,6.08,0.0,6.08,Card
1927,24,2,9,30,,1,8.87,8.87,0.0,8.87,Digital Wallet
1928,24,4,9,26,,1,8.91,8.91,0.0,8.91,Card
1929,24,3,1,15,,1,2.53,2.53,0.0,2.53,Card
1930,24,1,9,10,,4,9.05,36.2,0.0,36.2,Card
1931,24,5,9,17,,3,8.83,26.490000000000002,0.0,26.49,Card
1932,24,4,1,38,,4,2.47,9.88,0.0,9.88,Card
1933,24,1,10,4,,1,455.81,455.81,0.0,455.81,Card
1934,24,4,6,39,,1,177.66,177.66,0.0,177.66,Digital Wallet
1935,24,4,8,39,,1,7.69,7.69,0.0,7.69,Card
1936,24,3,8,36,,4,7.48,29.92,0.0,29.92,Cash
1937,24,2,4,4,,1,5.37,5.37,0.0,5.37,Card
1938,24,4,3,17,,5,2.99,14.950000000000001,0.0,14.95,Cash
1939,24,1,1,38,,2,2.44,4.88,0.0,4.88,Cash
1940,24,2,10,10,,1,436.99,436.99,0.0,436.99,Digital Wallet
1941,24,5,6,4,,1,184.49,184.49,0.0,184.49,Card
1942,24,2,8,7,,3,7.43,22.29,0.0,22.29,Card
1943,24,4,10,40,,1,457.19,457.19,0.0,457.19,Card
1944,24,5,2,40,,4,3.15,12.6,0.0,12.6,Digital Wallet
1945,24,3,4,17,,2,5.44,10.88,0.0,10.88,Card
1946,24,3,7,17,,4,24.46,97.84,0.0,97.84,Cash
1947,24,1,10,9,,1,456.15,456.15,0.0,456.15,Card
1948,24,2,3,32,,2,2.94,5.88,0.0,5.88,Card
1949,24,2,1,22,,2,2.49,4.98,0.0,4.98,Cash
1950,24,1,8,9,,2,7.51,15.02,0.0,15.02,Cash
1951,24,3,8,19,,1,7.67,7.67,0.0,7.67,Gift Card
1952,24,1,5,24,,1,309.97,309.97,0.0,309.97,Card
1953,24,2,2,21,,5,3.19,15.95,0.0,15.95,Digital Wallet
1954,24,4,10,19,,1,443.99,443.99,0.0,443.99,Cash
1955,24,4,1,34,,5,2.52,12.6,0.0,12.6,Card
1956,24,3,10,9,,1,435.02,435.02,0.0,435.02,Cash
1957,24,4,10,32,,1,456.0,456.0,0.0,456.0,Card
1958,24,5,9,37,,5,9.12,45.599999999999994,0.0,45.6,Card
1959,24,1,8,40,,1,7.54,7.54,0.0,7.54,Digital Wallet
1960,24,1,4,3,,1,5.53,5.53,0.0,5.53,Digital Wallet
1961,24,4,8,25,,1,7.53,7.53,0.0,7.53,Gift Card
1962,24,4,8,17,,1,7.35,7.35,0.0,7.35,Cash
1963,24,2,3,18,,1,3.0,3.0,0.0,3.0,Card
1964,24,4,2,29,,2,3.16,6.32,0.0,6.32,Cash
1965,24,2,10,10,,1,439.3,439.3,0.0,439.3,Card
1966,24,2,2,21,,1,3.2,3.2,0.0,3.2,Card
1967,24,4,3,40,,2,3.07,6.14,0.0,6.14,Card
1968,24,2,5,4,,1,293.69,293.69,0.0,293.69,Card
1969,24,5,3,37,,4,3.13,12.52,0.0,12.52,Card
1970,25,4,3,9,,1,2.99,2.99,0.0,2.99,Gift Card
1971,25,2,1,30,,1,2.52,2.52,0.0,2.52,Card
1972,25,1,8,24,,1,7.45,7.45,0.0,7.45,Digital Wallet
1973,25,2,8,2,,2,7.51,15.02,0.0,15.02,Card
1974,25,4,8,37,,1,7.37,7.37,0.0,7.37,Digital Wallet
1975,25,5,4,38,,1,5.41,5.41,0.0,5.41,Cash
1976,25,4,4,16,,2,5.66,11.32,0.0,11.32,Card
1977,25,1,8,1,,5,7.46,37.3,0.0,37.3,Card
1978,25,2,3,11,,5,2.97,14.850000000000001,0.0,14.85,Card
1979,25,5,6,3,,1,182.86,182.86,0.0,182.86,Card
1980,25,4,6,17,,1,177.35,177.35,0.0,177.35,Card
1981,25,1,8,1,,2,7.31,14.62,0.0,14.62,Card
1982,25,2,4,37,,2,5.36,10.72,0.0,10.72,Card
1983,25,1,10,9,,1,444.93,444.93,0.0,444.93,Card
1984,25,1,6,31,,1,181.34,181.34,0.0,181.34,Card
1985,25,1,4,34,,2,5.28,10.56,0.0,10.56,Cash
1986,25,4,8,28,,1,7.3,7.3,0.0,7.3,Card
1987,25,1,2,18,,1,3.21,3.21,0.0,3.21,Gift Card
1988,25,4,4,32,,2,5.4,10.8,0.0,10.8,Digital Wallet
1989,25,3,10,10,,1,452.29,452.29,0.0,452.29,Cash
1990,25,4,10,21,,1,455.99,455.99,0.0,455.99,Card
1991,25,3,4,16,,1,5.42,5.42,0.0,5.42,Card
1992,25,2,10,34,,1,433.75,433.75,0.0,433.75,Digital Wallet
1993,25,4,7,27,,1,24.84,24.84,0.0,24.84,Card
1994,25,5,5,12,,1,302.87,302.87,0.0,302.87,Card
1995,25,2,7,40,,2,25.4,50.8,0.0,50.8,Card
1996,25,4,3,39,,2,3.1,6.2,0.0,6.2,Cash
1997,25,5,9,34,,4,8.79,35.16,0.0,35.16,Card
1998,25,1,5,40,,1,309.75,309.75,0.0,309.75,Cash
1999,25,3,8,15,,4,7.51,30.04,0.0,30.04,Card
2000,25,4,8,31,,2,7.32,14.64,0.0,14.64,Cash
2001,25,2,10,2,,1,445.67,445.67,0.0,445.67,Card
2002,25,3,1,1,,3,2.5,7.5,0.0,7.5,Card
2003,25,4,10,2,,1,458.8,458.8,0.0,458.8,Digital Wallet
2004,25,5,4,36,,1,5.45,5.45,0.0,5.45,Cash
2005,25,2,8,14,,1,7.33,7.33,0.0,7.33,Card
2006,25,3,3,3,,6,3.08,18.48,0.0,18.48,Card
2007,25,3,3,5,,1,2.91,2.91,0.0,2.91,Digital Wallet
2008,25,5,8,25,,4,7.38,29.52,0.0,29.52,Card
2009,25,2,2,7,,1,3.17,3.17,0.0,3.17,Digital Wallet
2010,25,5,8,10,,1,7.63,7.63,0.0,7.63,Card
2011,25,5,10,19,,1,442.37,442.37,0.0,442.37,Card
2012,25,4,4,4,,4,5.42,21.68,0.0,21.68,Card
2013,25,1,1,27,,2,2.51,5.02,0.0,5.02,Card
2014,25,4,10,14,,1,448.72,448.72,0.0,448.72,Digital Wallet
2015,25,4,10,28,,1,460.18,460.18,0.0,460.18,Digital Wallet
2016,25,5,10,37,,1,456.53,456.53,0.0,456.53,Digital Wallet
2017,25,3,5,12,,1,300.6,300.6,0.0,300.6,Card
2018,25,5,4,9,,3,5.67,17.009999999999998,0.0,17.01,Digital Wallet
2019,25,3,10,16,,1,462.9,462.9,0.0,462.9,Digital Wallet
2020,25,3,10,28,,1,443.36,443.36,0.0,443.36,Card
2021,25,5,1,7,,4,2.41,9.64,0.0,9.64,Card
2022,25,4,6,16,,1,179.03,179.03,0.0,179.03,Cash
2023,25,4,7,12,,1,24.49,24.49,0.0,24.49,Card
